relative_path,variable,storage_dtype,shape,definition,unit,semantic_status,missing_value_note
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,p_phys_Pa_corr,CSV text/parsed scalar,5792 rows,Normalized physical-pressure diagnostic identified by its suffix,1,UNIT_VERIFIED_DEFINITION_DERIVED,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,p_phys_RMSE_MPa,CSV text/parsed scalar,5792 rows,Physical-pressure root-mean-square error,MPa,VERIFIED_FROM_MANUSCRIPT_OR_FIELD,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,p_phys_MAE_MPa,CSV text/parsed scalar,5792 rows,Pressure-derived quantity identified by the originating evaluator,MPa,UNIT_VERIFIED_DEFINITION_DERIVED,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_mse,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_rmse,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_mae,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_rel_l2,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_maxae,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_bias,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_p95ae,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_p99ae,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_nrmse_range,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_nrmse_iqr,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_r2,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_corr,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_RMSE_front_band,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_MAE_front_band,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_Bias_front_band,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_RMSE_front_band,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_MAE_front_band,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_Bias_front_band,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,n_front_band,CSV text/parsed scalar,5792 rows,Count or iteration index identified by the originating evaluator,count,DERIVED_FROM_FIELD_NAME,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_RMSE_plume_rawS005,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_MAE_plume_rawS005,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_Bias_plume_rawS005,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_RMSE_plume_rawS005,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_MAE_plume_rawS005,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_Bias_plume_rawS005,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,n_plume_rawS005,CSV text/parsed scalar,5792 rows,Count or iteration index identified by the originating evaluator,count,DERIVED_FROM_FIELD_NAME,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_RMSE_background_rawS002,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_MAE_background_rawS002,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_Bias_background_rawS002,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_RMSE_background_rawS002,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_MAE_background_rawS002,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_Bias_background_rawS002,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,n_background_rawS002,CSV text/parsed scalar,5792 rows,Count or iteration index identified by the originating evaluator,count,DERIVED_FROM_FIELD_NAME,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_RMSE_core,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_MAE_core,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_Bias_core,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_RMSE_core,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_MAE_core,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_Bias_core,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,n_core,CSV text/parsed scalar,5792 rows,Count or iteration index identified by the originating evaluator,count,DERIVED_FROM_FIELD_NAME,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_RMSE_near_sic,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_MAE_near_sic,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_Bias_near_sic,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_RMSE_near_sic,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_MAE_near_sic,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_Bias_near_sic,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,n_near_sic,CSV text/parsed scalar,5792 rows,Count or iteration index identified by the originating evaluator,count,DERIVED_FROM_FIELD_NAME,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_RMSE_mobile_co2_training_raw,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_MAE_mobile_co2_training_raw,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,S_Bias_mobile_co2_training_raw,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
data/figure_source_data/2ac99a986403_by_time_global_accuracy.csv,dS_RMSE_mobile_co2_training_raw,CSV text/parsed scalar,5792 rows,Dimensionless or normalized diagnostic; exact normalization is defined in the originating evaluator,1,DERIVED_REQUIRES_EVALUATOR_REFERENCE,Blank/NaN values retain evaluator meaning; consult generating code
